trajectory_id,task_id,task_code,task_name,label,outer_role,inner_role,source_type,source_dataset,source_trajectory_id,origin_sequence_id,historical_source_trajectory_id,environment_seed,source_relative_path,num_replan_steps,common_length
v1completed_external_U2_libero10_v2_selected_350,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_350,libero10_task07_rollout000,,202615250,fully_instrumented_libero10_v1/tasks/task_07/rollout_000,180,125
v1completed_external_U2_libero10_v2_selected_351,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_351,libero10_task07_rollout001,,202615251,fully_instrumented_libero10_v1/tasks/task_07/rollout_001,125,125
v1completed_external_U2_libero10_v2_selected_352,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_352,libero10_task07_rollout002,,202615252,fully_instrumented_libero10_v1/tasks/task_07/rollout_002,260,125
v1completed_external_U2_libero10_v2_selected_353,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_353,libero10_task07_rollout003,,202615253,fully_instrumented_libero10_v1/tasks/task_07/rollout_003,260,125
v1completed_external_U2_libero10_v2_selected_354,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_354,libero10_task07_rollout004,,202615254,fully_instrumented_libero10_v1/tasks/task_07/rollout_004,222,125
v1completed_external_U2_libero10_v2_selected_355,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_355,libero10_task07_rollout005,,202615255,fully_instrumented_libero10_v1/tasks/task_07/rollout_005,153,125
v1completed_external_U2_libero10_v2_selected_356,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_356,libero10_task07_rollout006,,202615256,fully_instrumented_libero10_v1/tasks/task_07/rollout_006,260,125
v1completed_external_U2_libero10_v2_selected_357,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_357,libero10_task07_rollout007,,202615257,fully_instrumented_libero10_v1/tasks/task_07/rollout_007,202,125
v1completed_external_U2_libero10_v2_selected_358,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_358,libero10_task07_rollout008,,202615258,fully_instrumented_libero10_v1/tasks/task_07/rollout_008,127,125
v1completed_external_U2_libero10_v2_selected_359,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_359,libero10_task07_rollout009,,202615259,fully_instrumented_libero10_v1/tasks/task_07/rollout_009,260,125
v1completed_external_U2_libero10_v2_selected_360,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_360,libero10_task07_rollout010,,202615260,fully_instrumented_libero10_v1/tasks/task_07/rollout_010,260,125
v1completed_external_U2_libero10_v2_selected_361,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_361,libero10_task07_rollout011,,202615261,fully_instrumented_libero10_v1/tasks/task_07/rollout_011,247,125
v1completed_external_U2_libero10_v2_selected_362,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_362,libero10_task07_rollout012,,202615262,fully_instrumented_libero10_v1/tasks/task_07/rollout_012,246,125
v1completed_external_U2_libero10_v2_selected_363,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_363,libero10_task07_rollout013,,202615263,fully_instrumented_libero10_v1/tasks/task_07/rollout_013,161,125
v1completed_external_U2_libero10_v2_selected_364,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_364,libero10_task07_rollout014,,202615264,fully_instrumented_libero10_v1/tasks/task_07/rollout_014,260,125
v1completed_external_U2_libero10_v2_selected_365,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_365,libero10_task07_rollout015,,202615265,fully_instrumented_libero10_v1/tasks/task_07/rollout_015,161,125
v1completed_external_U2_libero10_v2_selected_366,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_366,libero10_task07_rollout016,,202615266,fully_instrumented_libero10_v1/tasks/task_07/rollout_016,260,125
v1completed_external_U2_libero10_v2_selected_368,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_368,libero10_task07_rollout018,,202615268,fully_instrumented_libero10_v1/tasks/task_07/rollout_018,260,125
v1completed_external_U2_libero10_v2_selected_369,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_369,libero10_task07_rollout019,,202615269,fully_instrumented_libero10_v1/tasks/task_07/rollout_019,146,125
v1completed_external_U2_libero10_v2_selected_370,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_370,libero10_task07_rollout020,,202615270,fully_instrumented_libero10_v1/tasks/task_07/rollout_020,260,125
v1completed_external_U2_libero10_v2_selected_371,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_371,libero10_task07_rollout021,,202615271,fully_instrumented_libero10_v1/tasks/task_07/rollout_021,260,125
v1completed_external_U2_libero10_v2_selected_372,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_372,libero10_task07_rollout022,,202615272,fully_instrumented_libero10_v1/tasks/task_07/rollout_022,260,125
v1completed_external_U2_libero10_v2_selected_373,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_373,libero10_task07_rollout023,,202615273,fully_instrumented_libero10_v1/tasks/task_07/rollout_023,260,125
v1completed_external_U2_libero10_v2_selected_374,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_374,libero10_task07_rollout024,,202615274,fully_instrumented_libero10_v1/tasks/task_07/rollout_024,135,125
v1completed_external_U2_libero10_v2_selected_375,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_375,libero10_task07_rollout025,,202615275,fully_instrumented_libero10_v1/tasks/task_07/rollout_025,260,125
v1completed_external_U2_libero10_v2_selected_376,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_376,libero10_task07_rollout026,,202615276,fully_instrumented_libero10_v1/tasks/task_07/rollout_026,260,125
v1completed_external_U2_libero10_v2_selected_377,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_377,libero10_task07_rollout027,,202615277,fully_instrumented_libero10_v1/tasks/task_07/rollout_027,210,125
v1completed_external_U2_libero10_v2_selected_378,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_378,libero10_task07_rollout028,,202615278,fully_instrumented_libero10_v1/tasks/task_07/rollout_028,149,125
v1completed_external_U2_libero10_v2_selected_379,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_379,libero10_task07_rollout029,,202615279,fully_instrumented_libero10_v1/tasks/task_07/rollout_029,260,125
v1completed_external_U2_libero10_v2_selected_380,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_380,libero10_task07_rollout030,,202615280,fully_instrumented_libero10_v1/tasks/task_07/rollout_030,196,125
v1completed_external_U2_libero10_v2_selected_381,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_381,libero10_task07_rollout031,,202615281,fully_instrumented_libero10_v1/tasks/task_07/rollout_031,260,125
v1completed_external_U2_libero10_v2_selected_382,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_382,libero10_task07_rollout032,,202615282,fully_instrumented_libero10_v1/tasks/task_07/rollout_032,260,125
v1completed_external_U2_libero10_v2_selected_383,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_383,libero10_task07_rollout033,,202615283,fully_instrumented_libero10_v1/tasks/task_07/rollout_033,260,125
v1completed_external_U2_libero10_v2_selected_384,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_384,libero10_task07_rollout034,,202615284,fully_instrumented_libero10_v1/tasks/task_07/rollout_034,126,125
v1completed_external_U2_libero10_v2_selected_385,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_385,libero10_task07_rollout035,,202615285,fully_instrumented_libero10_v1/tasks/task_07/rollout_035,144,125
v1completed_external_U2_libero10_v2_selected_386,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_386,libero10_task07_rollout036,,202615286,fully_instrumented_libero10_v1/tasks/task_07/rollout_036,260,125
v1completed_external_U2_libero10_v2_selected_387,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_387,libero10_task07_rollout037,,202615287,fully_instrumented_libero10_v1/tasks/task_07/rollout_037,260,125
v1completed_external_U2_libero10_v2_selected_388,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_388,libero10_task07_rollout038,,202615288,fully_instrumented_libero10_v1/tasks/task_07/rollout_038,257,125
v1completed_external_U2_libero10_v2_selected_389,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_389,libero10_task07_rollout039,,202615289,fully_instrumented_libero10_v1/tasks/task_07/rollout_039,260,125
v1completed_external_U2_libero10_v2_selected_390,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_390,libero10_task07_rollout040,,202615290,fully_instrumented_libero10_v1/tasks/task_07/rollout_040,138,125
v1completed_external_U2_libero10_v2_selected_391,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_391,libero10_task07_rollout041,,202615291,fully_instrumented_libero10_v1/tasks/task_07/rollout_041,260,125
v1completed_external_U2_libero10_v2_selected_392,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_392,libero10_task07_rollout042,,202615292,fully_instrumented_libero10_v1/tasks/task_07/rollout_042,127,125
v1completed_external_U2_libero10_v2_selected_393,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_393,libero10_task07_rollout043,,202615293,fully_instrumented_libero10_v1/tasks/task_07/rollout_043,260,125
v1completed_external_U2_libero10_v2_selected_395,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_395,libero10_task07_rollout045,,202615295,fully_instrumented_libero10_v1/tasks/task_07/rollout_045,260,125
v1completed_external_U2_libero10_v2_selected_396,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_396,libero10_task07_rollout046,,202615296,fully_instrumented_libero10_v1/tasks/task_07/rollout_046,260,125
v1completed_external_U2_libero10_v2_selected_397,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_397,libero10_task07_rollout047,,202615297,fully_instrumented_libero10_v1/tasks/task_07/rollout_047,158,125
v1completed_external_U2_libero10_v2_selected_398,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_398,libero10_task07_rollout048,,202615298,fully_instrumented_libero10_v1/tasks/task_07/rollout_048,260,125
v1completed_external_U2_libero10_v2_selected_399,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_399,libero10_task07_rollout049,,202615299,fully_instrumented_libero10_v1/tasks/task_07/rollout_049,192,125
v1completed_U3_replay_001,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_001,v1completed_U3_replay_001,strict-unseen-U3-0500,608160081,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_001,260,78
v1completed_U3_replay_004,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_004,v1completed_U3_replay_004,strict-unseen-U3-0505,608160086,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_004,260,78
v1completed_U3_replay_005,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_005,v1completed_U3_replay_005,strict-unseen-U3-0506,608160087,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_005,260,78
v1completed_U3_replay_006,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_006,v1completed_U3_replay_006,strict-unseen-U3-0507,608160088,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_006,260,78
v1completed_U3_replay_007,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_007,v1completed_U3_replay_007,strict-unseen-U3-0508,608160089,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_007,260,78
v1completed_U3_replay_009,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_009,v1completed_U3_replay_009,strict-unseen-U3-0510,608160091,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_009,260,78
v1completed_U3_replay_010,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_010,v1completed_U3_replay_010,strict-unseen-U3-0511,608160092,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_010,260,78
v1completed_U3_replay_014,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_014,v1completed_U3_replay_014,strict-unseen-U3-0519,608160100,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_014,260,78
v1completed_U3_replay_015,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_015,v1completed_U3_replay_015,strict-unseen-U3-0520,608160101,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_015,260,78
v1completed_U3_replay_017,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U3_replay_017,v1completed_U3_replay_017,strict-unseen-U3-0522,608160103,V1补齐版本/generated_v1_assets/U3/v1completed_U3_replay_017,260,78
v1completed_external_U3_libero10_v2_selected_250,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_250,libero10_task05_rollout025,,202613275,fully_instrumented_libero10_v1/tasks/task_05/rollout_025,260,78
v1completed_external_U3_libero10_v2_selected_251,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_251,libero10_v2_task05_expansion0045,,203208354,fully_instrumented_libero10_v2/expansion/task_5/rollout_0045,93,78
v1completed_external_U3_libero10_v2_selected_252,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_252,libero10_v2_task05_expansion0048,,203208357,fully_instrumented_libero10_v2/expansion/task_5/rollout_0048,79,78
v1completed_external_U3_libero10_v2_selected_254,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_254,libero10_v2_task05_expansion0118,,202613417,fully_instrumented_libero10_v2/expansion/task_5/rollout_0118,95,78
v1completed_external_U3_libero10_v2_selected_255,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_255,libero10_v2_task05_expansion0126,,202613425,fully_instrumented_libero10_v2/expansion/task_5/rollout_0126,260,78
v1completed_external_U3_libero10_v2_selected_256,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_256,libero10_v2_task05_expansion0163,,202613462,fully_instrumented_libero10_v2/expansion/task_5/rollout_0163,83,78
v1completed_external_U3_libero10_v2_selected_257,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_257,libero10_v2_task05_expansion0176,,202613475,fully_instrumented_libero10_v2/expansion/task_5/rollout_0176,260,78
v1completed_external_U3_libero10_v2_selected_259,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_259,libero10_v2_task05_expansion0201,,202613500,fully_instrumented_libero10_v2/expansion/task_5/rollout_0201,92,78
v1completed_external_U3_libero10_v2_selected_260,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_260,libero10_v2_task05_expansion0216,,202613515,fully_instrumented_libero10_v2/expansion/task_5/rollout_0216,89,78
v1completed_external_U3_libero10_v2_selected_261,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_261,libero10_v2_task05_expansion0221,,202613520,fully_instrumented_libero10_v2/expansion/task_5/rollout_0221,89,78
v1completed_external_U3_libero10_v2_selected_262,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_262,libero10_v2_task05_expansion0226,,202613525,fully_instrumented_libero10_v2/expansion/task_5/rollout_0226,260,78
v1completed_external_U3_libero10_v2_selected_264,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_264,libero10_v2_task05_expansion0257,,202613556,fully_instrumented_libero10_v2/expansion/task_5/rollout_0257,86,78
v1completed_external_U3_libero10_v2_selected_265,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_265,libero10_v2_task05_expansion0267,,202613566,fully_instrumented_libero10_v2/expansion/task_5/rollout_0267,82,78
v1completed_external_U3_libero10_v2_selected_266,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_266,libero10_v2_task05_expansion0337,,202613636,fully_instrumented_libero10_v2/expansion/task_5/rollout_0337,90,78
v1completed_external_U3_libero10_v2_selected_267,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_267,libero10_v2_task05_expansion0351,,202613650,fully_instrumented_libero10_v2/expansion/task_5/rollout_0351,260,78
v1completed_external_U3_libero10_v2_selected_268,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_268,libero10_v2_task05_expansion0385,,202613684,fully_instrumented_libero10_v2/expansion/task_5/rollout_0385,260,78
v1completed_external_U3_libero10_v2_selected_269,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_269,libero10_v2_task05_expansion0396,,202613695,fully_instrumented_libero10_v2/expansion/task_5/rollout_0396,260,78
v1completed_external_U3_libero10_v2_selected_270,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_270,libero10_v2_task05_expansion0400,,202613699,fully_instrumented_libero10_v2/expansion/task_5/rollout_0400,102,78
v1completed_external_U3_libero10_v2_selected_271,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_271,libero10_v2_task05_expansion0402,,202613701,fully_instrumented_libero10_v2/expansion/task_5/rollout_0402,89,78
v1completed_external_U3_libero10_v2_selected_272,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_272,libero10_v2_task05_expansion0415,,202613714,fully_instrumented_libero10_v2/expansion/task_5/rollout_0415,88,78
v1completed_external_U3_libero10_v2_selected_274,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_274,libero10_v2_task05_expansion0451,,202613750,fully_instrumented_libero10_v2/expansion/task_5/rollout_0451,260,78
v1completed_external_U3_libero10_v2_selected_275,9,U3,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_275,libero10_v2_task05_expansion0471,,202613770,fully_instrumented_libero10_v2/expansion/task_5/rollout_0471,100,78
